0.0199321  0.00704676  0.0267864  -0.768558  0.12706  0.0265437  
0.0041137  0.00616261  0.0224112  -0.669414  0.60401  -0.42375  
0.00793302  0.00481588  0.0182548  -0.609289  0.170749  -0.161043  
0.00703674  0.00392779  0.0168972  -0.568209  0.312038  -0.242591  
0.00699988  0.00459521  0.0153937  -0.522626  0.375979  -0.147382  
0.00740201  0.00385207  0.014846  -0.496017  0.25303  -0.111977  
0.00935774  0.00277548  0.0122938  -0.433548  0.124972  -0.202298  
0.00855069  0.00221474  0.0119487  -0.419432  0.387309  -0.253889  
0.00802582  0.00253357  0.0121642  -0.392103  0.309133  -0.201301  
0.00973965  0.00246816  0.0111334  -0.363428  0.123714  -0.228664  
0.00902213  0.00165872  0.0110833  -0.34884  0.367354  -0.285202  
0.00835953  0.0014383  0.0109288  -0.343493  0.341543  -0.182815  
0.00930703  0.000824465  0.00959944  -0.300934  0.14678  -0.198978  
0.00798587  0.000259103  0.00938481  -0.315685  0.222521  -0.240528  
0.00746015  0.00156438  0.00963601  -0.34233  0.26977  -0.145034  
0.00646708  0.00169691  0.00948957  -0.348195  0.0512606  -0.253129  
0.0056388  0.00160825  0.00979449  -0.369083  0.289951  -0.217398  
0.00545897  0.00185099  0.00903042  -0.334288  0.118164  -0.176485  
0.00596526  0.00137119  0.00669568  -0.282274  0.115055  -0.286884  
0.0108404  0.0025364  0.00773892  -0.235319  0.343161  -0.166859  
0.00995042  0.00238504  0.00800377  -0.238182  0.137032  -0.146981  
0.0106612  0.00216055  0.00916612  -0.277156  0.0898781  -0.188794  
0.030047  0.00689858  0.0170858  -0.390806  0.443113  -0.110672  
0.0235361  0.00558382  0.0190483  -0.286564  0.108959  0.0436947  
0.0101576  0.00351246  0.0120429  -0.256733  0.317919  -0.0199189  
0.0107257  0.00306431  0.0121974  -0.292775  0.205265  0.0576526  
0.0110843  0.00283437  0.0109616  -0.236282  0.0792913  -0.00517025  
0.0102392  0.00149086  0.0086186  -0.196088  0.231882  -0.133383  
0.00938313  0.00168176  0.0077086  -0.176135  0.283558  -0.0521396  
0.0105715  0.0015486  0.00687813  -0.117755  0.137751  -0.047544  
0.0114701  0.00084242  0.00590271  -0.0530889  0.0821825  -0.119989  
0.0105722  0.00105359  0.00570261  -0.07638  0.323699  -0.115313  
0.0102338  0.00123564  0.00705717  -0.142458  0.265119  -0.065352  
0.0105172  0.00107633  0.0069277  -0.126314  0.17651  -0.0658841  
0.0126641  0.00058928  0.00673586  -0.0892834  0.0755968  -0.145709  
0.0110296  0.00043593  0.00725225  -0.140256  0.321584  -0.108796  
0.0104989  0.000187164  0.00752726  -0.165434  0.236819  -0.0309566  
0.0104473  -0.000398451  0.00632693  -0.114181  0.133419  -0.0419494  
0.0114977  -0.00154156  0.00550224  -0.0465957  0.0683834  -0.123015  
0.0101221  -0.000176007  0.00580829  -0.0516637  0.304906  -0.198624  
0.0105621  -0.000677285  0.00637122  -0.0768973  0.250172  -0.0742796  
0.0107123  -0.000757417  0.00596373  -0.0663167  0.17412  -0.0537824  
0.0121429  -0.00197229  0.00586391  -0.0655223  0.0437724  -0.0755329  
0.0117596  -0.00164068  0.00572347  -0.0761167  0.299439  -0.136489  
0.0106701  -0.00122467  0.00604231  -0.084642  0.289079  -0.0755062  
0.0107565  -0.00144455  0.00604231  -0.0861184  0.194352  -0.0632453  
0.0123531  -0.00223679  0.00521821  -0.0504605  0.0246237  -0.108303  
0.0110144  -0.00145297  0.00323813  -0.0183236  0.194396  -0.293861  
0.0103288  0.000825767  0.00782259  -0.156256  0.278492  -0.129315  
0.0103038  0.000625489  0.00782259  -0.153011  0.10408  -0.0613837  
0.00975613  -0.000679716  0.00663338  -0.134796  0.0187048  -0.0411522  
0.00761471  -0.000483804  0.00604973  -0.148179  0.234269  -0.129665  
0.00755954  5.34669e-05  0.00565662  -0.135002  0.197278  -0.0703397  
0.00782718  0.000166524  0.00578207  -0.122614  0.151988  -0.0474356  
0.0087811  -0.000362958  0.00586197  -0.111319  0.146707  -0.0266153  
0.0095942  -0.00128697  0.00535031  -0.106125  0.0268395  -0.0396374  
0.00908194  -0.00168236  0.00497726  -0.106931  0.227365  -0.13728  
0.0079514  -0.00135345  0.00559268  -0.143971  0.291732  -0.0564499  
0.0085831  -0.00140943  0.00551105  -0.125906  0.135203  -0.0618544  
0.0130806  0.000884835  0.0123501  -0.325697  0.0378357  -0.0531799  
0.0238133  0.00491904  0.0180065  -0.294608  0.389259  -0.200404  
-0.000440425  0.00332283  0.0110816  -0.351338  0.262508  -0.402694  
0.000908019  0.00117156  0.0102905  -0.343317  0.0466827  -0.30985  
-0.000149116  0.000598678  0.00583008  -0.202968  0.293564  -0.383614  
0.000492106  0.00145985  0.00484771  -0.182952  0.166005  -0.232773  
0.00500049  0.00110049  0.00525476  -0.197585  -0.042586  -0.100116  
0.00760643  0.000309689  0.00656751  -0.225563  0.0733661  -0.0152445  
0.00539314  0.00156081  0.00642457  -0.249951  0.0824782  0.234993  
0.00492784  0.00235788  0.0102299  -0.299868  -0.197994  0.438229  
0.00443223  0.00236859  0.00980057  -0.306836  -0.330293  0.420094  
0.00896252  0.00161  0.00520162  -0.150421  0.0587598  0.0918164  
0.0132014  0.00393723  0.00361802  -0.071728  0.0660559  0.267254  
0.0117592  0.00368817  0.00467314  -0.0734125  -0.00887091  0.123871  
0.00922993  0.00156316  0.00114846  0.0214146  0.289646  -0.00281608  
0.00932858  0.00168457  0.000275649  0.050354  0.130377  0.0408358  
0.0100932  0.00167619  -0.000468641  0.117467  0.0541279  0.0801497  
0.0107508  0.00170434  -0.00130166  0.130596  -0.0275544  0.0581153  
0.00889002  0.00155017  -0.00177887  0.119293  0.246087  0.0178756  
0.00880971  0.00170434  -0.000326591  0.058474  0.172827  0.0716106  
0.00915684  0.00154925  -0.000871424  0.0881927  0.0438464  0.103212  
0.0100338  0.00112875  -0.00188271  0.136831  -0.00354097  0.0425373  
0.00898277  0.00132193  -0.00212631  0.141508  0.21722  0.0349734  
0.0350792  0.00372796  0.00496118  0.171545  0.247334  0.284927  
0.026112  0.00277374  0.00380645  0.102385  0.228193  0.319812  
0.0237468  0.00232579  0.00593532  0.0537415  0.135817  0.635664  
0.0172459  0.00447353  0.00588807  0.00448287  0.0573206  0.472359  
0.0122937  0.00335807  0.00396891  -0.113276  -0.0717634  0.685578  
0.0121641  0.00335701  0.00574764  -0.0446963  0.322203  0.310133  
0.00639241  0.00301617  0.00629139  -0.0274641  0.0242791  0.291103  
0.00534458  0.00134847  0.00248874  0.029329  0.00717106  0.115915  
0.0068964  0.00243398  0.00282217  0.0423913  0.252816  0.0771002  
0.00719723  0.00221304  0.002595  0.0574657  0.158358  0.132878  
0.00845455  0.00186017  0.0032246  0.0359236  -0.0203582  0.103639  
0.00827519  0.00167579  0.00244604  0.0259513  0.122902  -0.00029136  
0.00828979  0.00123249  0.00219604  0.0698127  0.265541  0.0250044  
0.00885453  0.00185819  0.00142908  0.11506  0.113231  0.0590487  
0.00943265  0.00136659  0.00119748  0.0995887  -0.0282736  0.0213888  
0.00870268  0.00114601  0.00105928  0.0788465  0.252082  -0.106106  
0.00857985  0.00167565  0.000922492  0.063448  0.24544  -0.0470251  
0.00835565  0.00136649  0.000227621  0.0893534  0.108967  -0.0629865  
0.00898301  0.000974238  3.38472e-05  0.124141  0.00650611  -0.116825  
0.00957314  0.00068598  3.38472e-05  0.101441  0.168821  -0.120419  
0.00803709  0.000685979  3.38472e-05  0.0774386  0.256579  0.017505  
0.00905353  0.00068598  0.000205249  0.0553687  0.0597274  0.0518045  
0.00901048  0.000255242  -0.000453328  0.0592533  0.0885687  -0.047326  
0.0072407  0.000253538  -0.000869468  0.0684512  0.259939  0.0582091  
