-0.0168248  -0.0156668  -0.0142007  0.733444  0.369536  -1.59842  
-0.0165242  -0.0155726  -0.0138494  0.723624  0.342137  -1.56733  
-0.0163438  -0.0157908  -0.0137092  0.719354  0.304882  -1.51866  
-0.0164532  -0.0157361  -0.0137092  0.719418  0.319313  -1.57268  
-0.0160834  -0.0158345  -0.013372  0.71947  0.350619  -1.51541  
-0.0154151  -0.0157361  -0.0133571  0.722329  0.285944  -1.39529  
-0.0159542  -0.0161585  -0.0135187  0.719051  0.317124  -1.50354  
-0.0158579  -0.0158057  -0.0132888  0.719562  0.408266  -1.45496  
-0.0155757  -0.0163334  -0.0138564  0.740694  0.228535  -1.50314  
-0.0159544  -0.016191  -0.0138439  0.742799  0.370686  -1.49064  
-0.0151781  -0.0163334  -0.0138439  0.748046  0.282131  -1.4775  
-0.0156911  -0.0163334  -0.013762  0.76285  0.366098  -1.38958  
-0.0143925  -0.0158054  -0.0133103  0.746996  0.335053  -1.34531  
-0.0139136  -0.0149822  -0.0132509  0.747807  0.313445  -1.19007  
-0.0129817  -0.0148082  -0.0128823  0.708643  0.280624  -1.18567  
-0.0109696  -0.0153979  -0.0121942  0.69823  0.461708  -1.10712  
-0.0100808  -0.0157522  -0.0124806  0.708209  0.375677  -1.02937  
-0.0104937  -0.0153224  -0.0136257  0.733123  0.285165  -1.06023  
-0.0110647  -0.0145334  -0.013335  0.716951  0.341691  -1.00258  
-0.0109004  -0.0160516  -0.0138449  0.732302  0.250949  -1.1549  
-0.0111279  -0.0155797  -0.0139729  0.75733  0.332978  -1.04944  
-0.0114865  -0.0166469  -0.0135761  0.74972  0.331208  -1.13393  
-0.0109282  -0.0162496  -0.0138431  0.778599  0.313244  -1.01049  
-0.0115111  -0.016055  -0.01392  0.766195  0.398592  -1.04481  
-0.01064  -0.0163139  -0.0140698  0.778402  0.287608  -1.00202  
-0.0105781  -0.0142973  -0.0137969  0.754077  0.369991  -0.875915  
-0.00890842  -0.0129239  -0.0128472  0.682058  0.306345  -0.832247  
-0.00759096  -0.0118312  -0.0126037  0.653187  0.271346  -0.656728  
